date,ticker,asset_class,adjusted_close,volume
2018-05-07,SPY,US equities,235.268646,55304900
2018-05-08,AGG,US aggregate bonds,83.012863,2591700
2018-05-08,EEM,Emerging-market equities,38.459225,58783600
2018-05-08,EFA,Developed international equities,54.829861,12400300
2018-05-08,EWC,Canadian equities,23.780107,3076900
2018-05-08,GLD,Gold,124.589996,5551100
2018-05-08,SPY,US equities,235.268646,67499200
2018-05-09,AGG,US aggregate bonds,82.918625,2507500
2018-05-09,EEM,Emerging-market equities,38.533802,46129500
2018-05-09,EFA,Developed international equities,54.961239,15414000
2018-05-09,EWC,Canadian equities,24.031662,3904100
2018-05-09,GLD,Gold,124.330002,4405600
2018-05-09,SPY,US equities,237.542725,59666100
2018-05-10,AGG,US aggregate bonds,83.107086,2096700
2018-05-10,EEM,Emerging-market equities,39.337448,115804000
2018-05-10,EFA,Developed international equities,55.316730,18107500
2018-05-10,EWC,Canadian equities,24.350296,4097700
2018-05-10,GLD,Gold,125.180000,5218400
2018-05-10,SPY,US equities,239.763901,72063900
2018-05-11,AGG,US aggregate bonds,83.146378,2034100
2018-05-11,EEM,Emerging-market equities,39.271172,68838600
2018-05-11,EFA,Developed international equities,55.463551,19083700
2018-05-11,EWC,Canadian equities,24.333519,2620900
2018-05-11,GLD,Gold,125.000000,4299200
2018-05-11,SPY,US equities,240.495514,59871500
2018-05-14,AGG,US aggregate bonds,83.067833,2183500
2018-05-14,EEM,Emerging-market equities,39.320873,34353300
2018-05-14,EFA,Developed international equities,55.564014,17790300
2018-05-14,EWC,Canadian equities,24.467684,3394600
2018-05-14,GLD,Gold,124.489998,3753200
2018-05-14,SPY,US equities,240.610092,54790600
2018-05-15,AGG,US aggregate bonds,82.698647,2166400
2018-05-15,EEM,Emerging-market equities,38.508942,78379300
2018-05-15,EFA,Developed international equities,55.162167,18330100
2018-05-15,EWC,Canadian equities,24.383831,2475900
2018-05-15,GLD,Gold,122.480003,10911900
2018-05-15,SPY,US equities,238.953064,87036100
2018-05-16,AGG,US aggregate bonds,82.604439,2477500
2018-05-16,EEM,Emerging-market equities,39.088890,60004200
2018-05-16,EFA,Developed international equities,55.239441,13758300
2018-05-16,EWC,Canadian equities,24.509611,2505400
2018-05-16,GLD,Gold,122.290001,4943300
2018-05-16,SPY,US equities,239.957794,53942600
2018-05-17,AGG,US aggregate bonds,82.494438,2789000
2018-05-17,EEM,Emerging-market equities,38.492367,73014000
2018-05-17,EFA,Developed international equities,55.324451,16191300
2018-05-17,EWC,Canadian equities,24.585075,2998300
2018-05-17,GLD,Gold,122.360001,7781300
2018-05-17,SPY,US equities,239.755112,56536400
2018-05-18,AGG,US aggregate bonds,82.706535,2151100
2018-05-18,EEM,Emerging-market equities,38.169250,59258700
2018-05-18,EFA,Developed international equities,55.123528,21815600
2018-05-18,EWC,Canadian equities,24.434139,2012900
2018-05-18,GLD,Gold,122.410004,6837100
2018-05-18,SPY,US equities,239.155731,64368000
2018-05-21,AGG,US aggregate bonds,82.714363,1952200
2018-05-21,EEM,Emerging-market equities,38.401241,59330200
2018-05-21,EFA,Developed international equities,55.471291,13441700
2018-05-21,EWC,Canadian equities,24.660543,1643500
2018-05-21,GLD,Gold,122.480003,4126700
2018-05-21,SPY,US equities,240.953827,58025900
2018-05-22,AGG,US aggregate bonds,82.714363,2246400
2018-05-22,EEM,Emerging-market equities,38.533802,32584700
2018-05-22,EFA,Developed international equities,55.401733,12897900
2018-05-22,EWC,Canadian equities,24.534765,3938600
2018-05-22,GLD,Gold,122.410004,4579600
2018-05-22,SPY,US equities,240.283966,52966400
2018-05-23,AGG,US aggregate bonds,82.942169,6061900
2018-05-23,EEM,Emerging-market equities,38.517235,70687800
2018-05-23,EFA,Developed international equities,54.791229,23332600
2018-05-23,EWC,Canadian equities,24.459301,2046200
2018-05-23,GLD,Gold,122.540001,7007300
2018-05-23,SPY,US equities,240.945068,64694200
2018-05-24,AGG,US aggregate bonds,83.169930,2903300
2018-05-24,EEM,Emerging-market equities,38.310104,79762900
2018-05-24,EFA,Developed international equities,54.621208,21542400
2018-05-24,EWC,Canadian equities,24.291597,1880800
2018-05-24,GLD,Gold,123.589996,8850100
2018-05-24,SPY,US equities,240.451416,76043800
2018-05-25,AGG,US aggregate bonds,83.350594,2508100
2018-05-25,EEM,Emerging-market equities,38.467510,39374500
2018-05-25,EFA,Developed international equities,54.265720,17225600
2018-05-25,EWC,Canadian equities,24.115509,1164100
2018-05-25,GLD,Gold,123.209999,7920700
2018-05-25,SPY,US equities,239.878448,56374800
2018-05-29,AGG,US aggregate bonds,83.900383,3494200
2018-05-29,EEM,Emerging-market equities,37.572723,112089900
2018-05-29,EFA,Developed international equities,53.160629,57008900
2018-05-29,EWC,Canadian equities,23.754951,3924900
2018-05-29,GLD,Gold,123.190002,9013200
2018-05-29,SPY,US equities,237.119659,115908600
2018-05-30,AGG,US aggregate bonds,83.688309,3158200
2018-05-30,EEM,Emerging-market equities,37.870995,72813800
2018-05-30,EFA,Developed international equities,53.972057,25531900
2018-05-30,EWC,Canadian equities,24.207748,5476800
2018-05-30,GLD,Gold,123.370003,4573700
2018-05-30,SPY,US equities,240.283966,69678400
2018-05-31,AGG,US aggregate bonds,83.617661,5157400
2018-05-31,EEM,Emerging-market equities,37.854424,92066200
2018-05-31,EFA,Developed international equities,53.632027,47992800
2018-05-31,EWC,Canadian equities,24.098738,4275500
2018-05-31,GLD,Gold,123.099998,7862500
2018-05-31,SPY,US equities,238.811981,93519900
2018-06-01,AGG,US aggregate bonds,83.514549,6206800
2018-06-01,EEM,Emerging-market equities,38.384659,66762200
2018-06-01,EFA,Developed international equities,54.095711,39232600
2018-06-01,EWC,Canadian equities,24.065199,2511300
2018-06-01,GLD,Gold,122.489998,8059100
2018-06-01,SPY,US equities,241.156586,71258400
2018-06-04,AGG,US aggregate bonds,83.317696,4288100
2018-06-04,EEM,Emerging-market equities,38.774063,36302900
2018-06-04,EFA,Developed international equities,54.257992,18561900
2018-06-04,EWC,Canadian equities,23.629177,3257000
2018-06-04,GLD,Gold,122.370003,4345400
2018-06-04,SPY,US equities,242.302414,45385200
2018-06-05,AGG,US aggregate bonds,83.380699,1848300
2018-06-05,EEM,Emerging-market equities,38.475803,40092200
2018-06-05,EFA,Developed international equities,54.172985,16641000
2018-06-05,EWC,Canadian equities,24.149050,2930800
2018-06-05,GLD,Gold,122.849998,6864200
2018-06-05,SPY,US equities,242.478729,51135000
2018-06-06,AGG,US aggregate bonds,83.191704,2705800
2018-06-06,EEM,Emerging-market equities,39.055752,46801500
2018-06-06,EFA,Developed international equities,54.659855,25445400
2018-06-06,EWC,Canadian equities,24.266447,4162800
2018-06-06,GLD,Gold,122.919998,4083700
2018-06-06,SPY,US equities,244.506012,62732200
2018-06-07,AGG,US aggregate bonds,83.372810,2724800
2018-06-07,EEM,Emerging-market equities,38.459225,89752500
2018-06-07,EFA,Developed international equities,54.350735,25977000
2018-06-07,EWC,Canadian equities,24.249670,2015300
2018-06-07,GLD,Gold,122.860001,3700700
2018-06-07,SPY,US equities,244.479523,72969400
2018-06-08,AGG,US aggregate bonds,83.254707,3416800
2018-06-08,EEM,Emerging-market equities,38.384659,73944700
2018-06-08,EFA,Developed international equities,54.412556,23206300
2018-06-08,EWC,Canadian equities,24.358673,1794000
2018-06-08,GLD,Gold,123.010002,3865700
2018-06-08,SPY,US equities,245.202362,72139700
2018-06-11,AGG,US aggregate bonds,83.168091,4330800
2018-06-11,EEM,Emerging-market equities,38.384659,38323500
2018-06-11,EFA,Developed international equities,54.760319,26145100
2018-06-11,EWC,Canadian equities,24.350296,1838100
2018-06-11,GLD,Gold,123.230003,3201200
2018-06-11,SPY,US equities,245.528442,58892500
2018-06-12,AGG,US aggregate bonds,83.191704,3546500
2018-06-12,EEM,Emerging-market equities,38.285244,57189800
2018-06-12,EFA,Developed international equities,54.412556,22706300
2018-06-12,EWC,Canadian equities,24.325138,1948600
2018-06-12,GLD,Gold,122.820000,7279600
2018-06-12,SPY,US equities,245.845810,72329000
2018-06-13,AGG,US aggregate bonds,83.112991,3627200
2018-06-13,EEM,Emerging-market equities,38.028408,100698800
2018-06-13,EFA,Developed international equities,54.489834,20486700
2018-06-13,EWC,Canadian equities,24.358673,1271200
2018-06-13,GLD,Gold,123.190002,5867700
2018-06-13,SPY,US equities,245.061310,79070600
2018-06-14,AGG,US aggregate bonds,83.325562,4689600
2018-06-14,EEM,Emerging-market equities,37.771572,76094800
2018-06-14,EFA,Developed international equities,54.373909,24099000
2018-06-14,EWC,Canadian equities,24.291597,1540200
2018-06-14,GLD,Gold,123.379997,8015400
2018-06-14,SPY,US equities,245.678223,77097600
2018-06-15,AGG,US aggregate bonds,83.357079,2361800
2018-06-15,EEM,Emerging-market equities,37.473309,86066000
2018-06-15,EFA,Developed international equities,54.095711,31433500
2018-06-15,EWC,Canadian equities,24.065199,1617100
2018-06-15,GLD,Gold,121.339996,14537000
2018-06-15,SPY,US equities,245.364822,120041600
2018-06-18,AGG,US aggregate bonds,83.372810,2359300
2018-06-18,EEM,Emerging-market equities,37.017632,83532600
2018-06-18,EFA,Developed international equities,53.709309,30778500
2018-06-18,EWC,Canadian equities,24.165821,1828000
2018-06-18,GLD,Gold,121.110001,3846000
2018-06-18,SPY,US equities,244.860184,52917600
2018-06-19,AGG,US aggregate bonds,83.459381,2184200
2018-06-19,EEM,Emerging-market equities,36.609013,122657600
2018-06-19,EFA,Developed international equities,53.215931,30397600
2018-06-19,EWC,Canadian equities,23.881876,2187900
2018-06-19,GLD,Gold,120.800003,4925800
2018-06-19,SPY,US equities,243.921707,97531500
2018-06-20,AGG,US aggregate bonds,83.301926,2403700
2018-06-20,EEM,Emerging-market equities,36.767460,69822800
2018-06-20,EFA,Developed international equities,53.255344,38687300
2018-06-20,EWC,Canadian equities,24.017092,2041100
2018-06-20,GLD,Gold,120.260002,4548500
2018-06-20,SPY,US equities,244.337845,53785500
2018-06-21,AGG,US aggregate bonds,83.325562,2895500
2018-06-21,EEM,Emerging-market equities,36.250431,86214100
2018-06-21,EFA,Developed international equities,52.877018,23793400
2018-06-21,EWC,Canadian equities,23.864973,2134100
2018-06-21,GLD,Gold,120.050003,5681900
2018-06-21,SPY,US equities,242.806122,71061400
2018-06-22,AGG,US aggregate bonds,83.404274,1846000
2018-06-22,EEM,Emerging-market equities,36.625690,48711000
2018-06-22,EFA,Developed international equities,53.436619,26146100
2018-06-22,EWC,Canadian equities,24.093145,1745100
2018-06-22,GLD,Gold,120.339996,4489400
2018-06-22,SPY,US equities,243.248795,54898500
2018-06-25,AGG,US aggregate bonds,83.357079,5522900
2018-06-25,EEM,Emerging-market equities,36.133682,110854500
2018-06-25,EFA,Developed international equities,52.695744,39388300
2018-06-25,EWC,Canadian equities,23.645252,2125400
2018-06-25,GLD,Gold,119.889999,9300200
2018-06-25,SPY,US equities,239.937469,137854200
2018-06-26,AGG,US aggregate bonds,83.490875,2665200
2018-06-26,EEM,Emerging-market equities,35.991917,69228700
2018-06-26,EFA,Developed international equities,52.790329,23117500
2018-06-26,EWC,Canadian equities,23.822720,2407500
2018-06-26,GLD,Gold,119.260002,8674500
2018-06-26,SPY,US equities,240.468658,68547400
2018-06-27,AGG,US aggregate bonds,83.640465,3001300
2018-06-27,EEM,Emerging-market equities,35.299767,95340400
2018-06-27,EFA,Developed international equities,52.293789,29616800
2018-06-27,EWC,Canadian equities,23.628353,5578700
2018-06-27,GLD,Gold,118.580002,6480100
2018-06-27,SPY,US equities,238.476593,105110700
2018-06-28,AGG,US aggregate bonds,83.632599,1798900
2018-06-28,EEM,Emerging-market equities,35.599972,105345300
2018-06-28,EFA,Developed international equities,52.490833,21384800
2018-06-28,EWC,Canadian equities,23.763563,1745900
2018-06-28,GLD,Gold,118.220001,7760500
2018-06-28,SPY,US equities,239.840118,76650500
2018-06-29,AGG,US aggregate bonds,83.703445,7117300
2018-06-29,EEM,Emerging-market equities,36.133682,108877000
2018-06-29,EFA,Developed international equities,52.782448,32031400
2018-06-29,EWC,Canadian equities,24.093145,2690300
2018-06-29,GLD,Gold,118.650002,8002800
2018-06-29,SPY,US equities,240.185410,97592500
2018-07-02,AGG,US aggregate bonds,83.623734,7159900
2018-07-02,EEM,Emerging-market equities,35.775101,78848700
2018-07-02,EFA,Developed international equities,52.301678,39167900
2018-07-02,EWC,Canadian equities,23.966383,3244100
2018-07-02,GLD,Gold,117.459999,12021900
2018-07-02,SPY,US equities,240.698990,63554800
2018-07-03,AGG,US aggregate bonds,83.797325,2425100
2018-07-03,EEM,Emerging-market equities,35.800114,28637200
2018-07-03,EFA,Developed international equities,52.459305,14919900
2018-07-03,EWC,Canadian equities,24.033991,1417800
2018-07-03,GLD,Gold,118.650002,8901000
2018-07-03,SPY,US equities,239.848938,42187100
2018-07-05,AGG,US aggregate bonds,83.876266,2739900
2018-07-05,EEM,Emerging-market equities,35.708378,67394400
2018-07-05,EFA,Developed international equities,52.979492,18593200
2018-07-05,EWC,Canadian equities,24.093145,2415200
2018-07-05,GLD,Gold,119.050003,4951900
2018-07-05,SPY,US equities,241.805588,56925900
2018-07-06,AGG,US aggregate bonds,83.963036,2598700
2018-07-06,EEM,Emerging-market equities,36.200390,69933900
2018-07-06,EFA,Developed international equities,53.263218,16641600
2018-07-06,EWC,Canadian equities,24.321318,1637400
2018-07-06,GLD,Gold,118.860001,2946900
2018-07-06,SPY,US equities,243.850830,66493700
2018-07-09,AGG,US aggregate bonds,83.884094,1926000
2018-07-09,EEM,Emerging-market equities,36.850849,80552700
2018-07-09,EFA,Developed international equities,53.775520,20682100
2018-07-09,EWC,Canadian equities,24.448078,1321400
2018-07-09,GLD,Gold,119.150002,4074900
2018-07-09,SPY,US equities,246.046600,50550400
2018-07-10,AGG,US aggregate bonds,83.821022,2489700
2018-07-10,EEM,Emerging-market equities,36.767460,63808300
2018-07-10,EFA,Developed international equities,53.751862,18981400
2018-07-10,EWC,Canadian equities,24.608644,2387700
2018-07-10,GLD,Gold,118.930000,3754800
2018-07-10,SPY,US equities,246.931900,51966800
2018-07-11,AGG,US aggregate bonds,83.852554,5385000
2018-07-11,EEM,Emerging-market equities,36.050282,58679200
2018-07-11,EFA,Developed international equities,52.853382,30172400
2018-07-11,EWC,Canadian equities,24.270613,5139300
2018-07-11,GLD,Gold,117.639999,6974500
2018-07-11,SPY,US equities,245.125717,77054700
2018-07-12,AGG,US aggregate bonds,83.955132,2145800
2018-07-12,EEM,Emerging-market equities,36.542297,53833300
2018-07-12,EFA,Developed international equities,53.263218,18810600
2018-07-12,EWC,Canadian equities,24.557936,1413500
2018-07-12,GLD,Gold,118.129997,4585300
2018-07-12,SPY,US equities,247.348068,60124700
2018-07-13,AGG,US aggregate bonds,84.034035,2126900
2018-07-13,EEM,Emerging-market equities,36.567318,40515300
2018-07-13,EFA,Developed international equities,53.428734,17206900
2018-07-13,EWC,Canadian equities,24.566385,1386700
2018-07-13,GLD,Gold,117.610001,5444300
2018-07-13,SPY,US equities,247.542831,48216000
2018-07-16,AGG,US aggregate bonds,83.939339,2116500
2018-07-16,EEM,Emerging-market equities,36.367176,31717300
2018-07-16,EFA,Developed international equities,53.405087,15422200
2018-07-16,EWC,Canadian equities,24.498781,1398500
2018-07-16,GLD,Gold,117.550003,3670700
2018-07-16,SPY,US equities,247.321518,48201000
2018-07-17,AGG,US aggregate bonds,83.907806,2964100
2018-07-17,EEM,Emerging-market equities,36.634029,46911500
2018-07-17,EFA,Developed international equities,53.499657,16965000
2018-07-17,EWC,Canadian equities,24.448078,2451000
2018-07-17,GLD,Gold,116.279999,7939600
2018-07-17,SPY,US equities,248.321930,52315500
2018-07-18,AGG,US aggregate bonds,83.884094,1760900
2018-07-18,EEM,Emerging-market equities,36.592331,41182100
2018-07-18,EFA,Developed international equities,53.507542,13712400
2018-07-18,EWC,Canadian equities,24.405823,1153800
2018-07-18,GLD,Gold,116.309998,5391800
2018-07-18,SPY,US equities,248.844360,44593500
2018-07-19,AGG,US aggregate bonds,84.010361,2163200
2018-07-19,EEM,Emerging-market equities,36.142010,72549300
2018-07-19,EFA,Developed international equities,53.397209,26316500
2018-07-19,EWC,Canadian equities,24.363567,2441200
2018-07-19,GLD,Gold,115.809998,14227600
2018-07-19,SPY,US equities,247.905869,61412100
2018-07-20,AGG,US aggregate bonds,83.844711,2920200
2018-07-20,EEM,Emerging-market equities,36.659054,75114300
2018-07-20,EFA,Developed international equities,53.649414,28610200
2018-07-20,EWC,Canadian equities,24.422726,1496000
2018-07-20,GLD,Gold,116.559998,7892000
2018-07-20,SPY,US equities,247.622574,82337700
2018-07-23,AGG,US aggregate bonds,83.552757,1848500
2018-07-23,EEM,Emerging-market equities,36.417206,57679100
2018-07-23,EFA,Developed international equities,53.649414,10192900
2018-07-23,EWC,Canadian equities,24.321318,1248300
2018-07-23,GLD,Gold,116.000000,6247100
2018-07-23,SPY,US equities,248.083008,47047600
2018-07-24,AGG,US aggregate bonds,83.671127,3590200
2018-07-24,EEM,Emerging-market equities,36.950916,66639400
2018-07-24,EFA,Developed international equities,53.964668,17645500
2018-07-24,EWC,Canadian equities,24.388926,1734300
2018-07-24,GLD,Gold,116.040001,4801000
2018-07-24,SPY,US equities,249.331329,68026900
2018-07-25,AGG,US aggregate bonds,83.679001,3318300
2018-07-25,EEM,Emerging-market equities,37.551331,77820500
2018-07-25,EFA,Developed international equities,54.366623,29698900
2018-07-25,EWC,Canadian equities,24.608644,2523000
2018-07-25,GLD,Gold,116.680000,5479600
2018-07-25,SPY,US equities,251.456268,78882900
2018-07-26,AGG,US aggregate bonds,83.631668,2245000
2018-07-26,EEM,Emerging-market equities,37.134373,68705800
2018-07-26,EFA,Developed international equities,54.122311,23009400
